incident_id;commande_id;type_incident;gravite
I017417;CMD031468;Retard;Faible
I017418;CMD070799;Autre;Élevée
I017419;CMD071228;Perte;Élevée
I017420;CMD059168;Perte;Moyenne
I017421;CMD001277;Retard;Élevée
I017422;CMD020810;Perte;Élevée
I017423;CMD061810;Détérioration;Faible
I017424;CMD070870;Perte;Faible
I017425;CMD045148;Retard;Moyenne
I017426;CMD055600;Perte;Élevée
I017427;CMD056457;Retard;Moyenne
I017428;CMD011711;Retard;Moyenne
I017429;CMD017614;Autre;Faible
I017430;CMD081848;Détérioration;Élevée
I017431;CMD002065;Perte;Faible
I017432;CMD038099;Retard;Faible
I017433;CMD071833;Perte;Faible
I017434;CMD067217;Retard;Élevée
I017435;CMD011104;Retard;Élevée
I017436;CMD069115;Autre;Élevée
I017437;CMD052966;Retard;Élevée
I017438;CMD094372;Retard;Faible
I017439;CMD025593;Détérioration;Élevée
I017440;CMD081836;Autre;Faible
I017441;CMD092742;Autre;Moyenne
I017442;CMD017978;Détérioration;Élevée
I017443;CMD003209;Autre;Élevée
I017444;CMD083438;Détérioration;Moyenne
I017445;CMD082914;Perte;Élevée
I017446;CMD053641;Perte;Élevée
I017447;CMD027596;Retard;Faible
I017448;CMD072723;Détérioration;Élevée
I017449;CMD079530;Retard;Élevée
I017450;CMD062784;Autre;Élevée
I017451;CMD046173;Retard;Élevée
I017452;CMD023783;Perte;Faible
I017453;CMD031355;Perte;Faible
I017454;CMD080691;Autre;Élevée
I017455;CMD025109;Détérioration;Moyenne
I017456;CMD019630;Retard;Élevée
I017457;CMD093619;Perte;Faible
I017458;CMD006381;Détérioration;Élevée
I017459;CMD065352;Perte;Faible
I017460;CMD048132;Détérioration;Élevée
I017461;CMD000832;Perte;Faible
I017462;CMD004017;Perte;Moyenne
I017463;CMD013573;Détérioration;Faible
I017464;CMD027957;Détérioration;Faible
I017465;CMD043320;Retard;Moyenne
I017466;CMD083029;Retard;Moyenne
I017467;CMD050003;Retard;Moyenne
I017468;CMD056228;Détérioration;Moyenne
I017469;CMD021920;Autre;Faible
I017470;CMD058730;Autre;Élevée
I017471;CMD088514;Autre;Faible
I017472;CMD021213;Autre;Moyenne
I017473;CMD030538;Perte;Faible
I017474;CMD030900;Autre;Moyenne
I017475;CMD012014;Perte;Faible
I017476;CMD045719;Retard;Élevée
I017477;CMD021143;Détérioration;Faible
I017478;CMD053141;Retard;Moyenne
I017479;CMD076858;Perte;Faible
I017480;CMD014454;Retard;Moyenne
I017481;CMD066950;Perte;Moyenne
I017482;CMD087992;Retard;Moyenne
I017483;CMD030047;Autre;Faible
I017484;CMD001425;Détérioration;Moyenne
I017485;CMD008374;Autre;Élevée
I017486;CMD074966;Retard;Faible
I017487;CMD055857;Retard;Élevée
I017488;CMD019025;Retard;Faible
I017489;CMD037410;Retard;Élevée
I017490;CMD082473;Perte;Moyenne
I017491;CMD050125;Détérioration;Faible
I017492;CMD015116;Retard;Moyenne
I017493;CMD084944;Retard;Faible
I017494;CMD028660;Perte;Moyenne
I017495;CMD079318;Perte;Faible
I017496;CMD061045;Autre;Élevée
I017497;CMD055266;Retard;Faible
I017498;CMD059887;Retard;Moyenne
I017499;CMD095482;Autre;Élevée
I017500;CMD070671;Perte;Élevée
I017501;CMD096711;Perte;Moyenne
I017502;CMD039944;Perte;Faible
I017503;CMD035502;Retard;Élevée
I017504;CMD089337;Détérioration;Faible
I017505;CMD030077;Perte;Élevée
I017506;CMD004589;Détérioration;Faible
I017507;CMD059101;Perte;Élevée
I017508;CMD062076;Autre;Moyenne
I017509;CMD019756;Retard;Faible
I017510;CMD077668;Perte;Élevée
I017511;CMD032381;Détérioration;Élevée
I017512;CMD067582;Retard;Faible
I017513;CMD026981;Retard;Élevée
I017514;CMD072730;Autre;Élevée
I017515;CMD086647;Autre;Élevée
I017516;CMD071782;Perte;Élevée
I017517;CMD042407;Détérioration;Élevée
I017518;CMD072624;Retard;Moyenne
I017519;CMD089355;Retard;Élevée
I017520;CMD093547;Retard;Moyenne
I017521;CMD066150;Détérioration;Élevée
I017522;CMD067083;Autre;Faible
I017523;CMD013805;Détérioration;Faible
I017524;CMD054015;Détérioration;Moyenne
I017525;CMD010714;Autre;Élevée
I017526;CMD070278;Perte;Élevée
I017527;CMD038183;Perte;Élevée
I017528;CMD040168;Autre;Faible
I017529;CMD011344;Perte;Élevée
I017530;CMD062509;Détérioration;Faible
I017531;CMD043160;Détérioration;Moyenne
I017532;CMD000876;Retard;Moyenne
I017533;CMD009829;Autre;Moyenne
I017534;CMD038077;Retard;Faible
I017535;CMD093007;Retard;Moyenne
I017536;CMD082989;Retard;Élevée
I017537;CMD067954;Détérioration;Moyenne
I017538;CMD052532;Détérioration;Moyenne
I017539;CMD013080;Autre;Élevée
I017540;CMD072440;Détérioration;Faible
I017541;CMD011170;Retard;Moyenne
I017542;CMD039536;Perte;Moyenne
I017543;CMD077191;Perte;Faible
I017544;CMD069646;Autre;Élevée
I017545;CMD017332;Retard;Moyenne
I017546;CMD012029;Perte;Élevée
I017547;CMD074437;Retard;Élevée
I017548;CMD079009;Retard;Moyenne
I017549;CMD023290;Perte;Faible
I017550;CMD074594;Perte;Élevée
I017551;CMD054258;Perte;Faible
I017552;CMD093218;Détérioration;Moyenne
I017553;CMD085545;Détérioration;Moyenne
I017554;CMD027178;Perte;Moyenne
I017555;CMD004080;Retard;Élevée
I017556;CMD000664;Perte;Moyenne
I017557;CMD096137;Détérioration;Élevée
I017558;CMD098134;Détérioration;Élevée
I017559;CMD033362;Perte;Élevée
I017560;CMD050223;Détérioration;Faible
I017561;CMD031073;Perte;Élevée
I017562;CMD080653;Détérioration;Élevée
I017563;CMD008150;Autre;Élevée
I017564;CMD055310;Autre;Moyenne
I017565;CMD033350;Retard;Moyenne
I017566;CMD010210;Retard;Faible
I017567;CMD036541;Retard;Faible
I017568;CMD055092;Détérioration;Faible
I017569;CMD058171;Autre;Élevée
I017570;CMD031227;Autre;Moyenne
I017571;CMD068351;Détérioration;Moyenne
I017572;CMD095914;Retard;Faible
I017573;CMD012091;Détérioration;Élevée
I017574;CMD051429;Détérioration;Élevée
I017575;CMD050460;Perte;Faible
I017576;CMD060196;Perte;Élevée
I017577;CMD017080;Retard;Moyenne
I017578;CMD038628;Détérioration;Faible
I017579;CMD074037;Détérioration;Moyenne
I017580;CMD011630;Perte;Moyenne
I017581;CMD093876;Autre;Faible
I017582;CMD013446;Détérioration;Moyenne
I017583;CMD056560;Détérioration;Faible
I017584;CMD030595;Autre;Faible
I017585;CMD045363;Perte;Élevée
I017586;CMD003307;Détérioration;Élevée
I017587;CMD093489;Autre;Moyenne
I017588;CMD006064;Perte;Moyenne
I017589;CMD078021;Détérioration;Moyenne
I017590;CMD018843;Retard;Moyenne
I017591;CMD066381;Détérioration;Moyenne
I017592;CMD059941;Perte;Élevée
I017593;CMD075269;Retard;Élevée
I017594;CMD051967;Autre;Élevée
I017595;CMD055679;Perte;Élevée
I017596;CMD056446;Perte;Élevée
I017597;CMD032627;Détérioration;Élevée
I017598;CMD003690;Détérioration;Faible
I017599;CMD029647;Détérioration;Faible
I017600;CMD035615;Détérioration;Moyenne
I017601;CMD083495;Perte;Faible
I017602;CMD048309;Retard;Faible
I017603;CMD021880;Perte;Faible
I017604;CMD077413;Autre;Élevée
I017605;CMD003461;Perte;Élevée
I017606;CMD060256;Perte;Faible
I017607;CMD045410;Détérioration;Moyenne
I017608;CMD046533;Perte;Moyenne
I017609;CMD006847;Autre;Moyenne
I017610;CMD033054;Détérioration;Faible
I017611;CMD014212;Perte;Élevée
I017612;CMD092029;Perte;Élevée
I017613;CMD053731;Autre;Moyenne
I017614;CMD035886;Autre;Moyenne
I017615;CMD006116;Perte;Moyenne
I017616;CMD055210;Retard;Élevée
I017617;CMD074529;Retard;Moyenne
I017618;CMD010958;Détérioration;Élevée
I017619;CMD013525;Détérioration;Faible
I017620;CMD051828;Retard;Moyenne
I017621;CMD062800;Perte;Élevée
I017622;CMD020867;Retard;Moyenne
I017623;CMD011563;Retard;Élevée
I017624;CMD019445;Retard;Élevée
I017625;CMD053993;Détérioration;Élevée
I017626;CMD043527;Autre;Moyenne
I017627;CMD062569;Autre;Faible
I017628;CMD034345;Détérioration;Élevée
I017629;CMD054067;Autre;Élevée
I017630;CMD010138;Détérioration;Élevée
I017631;CMD019014;Perte;Moyenne
I017632;CMD082339;Perte;Moyenne
I017633;CMD039266;Autre;Faible
I017634;CMD020549;Retard;Élevée
I017635;CMD011314;Retard;Faible
I017636;CMD081629;Retard;Faible
I017637;CMD083787;Détérioration;Faible
I017638;CMD008390;Perte;Faible
I017639;CMD039163;Retard;Faible
I017640;CMD040746;Détérioration;Moyenne
I017641;CMD005768;Autre;Élevée
I017642;CMD021811;Perte;Faible
I017643;CMD023623;Perte;Moyenne
I017644;CMD074616;Retard;Moyenne
I017645;CMD091266;Perte;Élevée
I017646;CMD018909;Autre;Moyenne
I017647;CMD075985;Détérioration;Élevée
I017648;CMD006143;Perte;Moyenne
I017649;CMD077334;Perte;Élevée
I017650;CMD095862;Perte;Élevée
I017651;CMD040812;Détérioration;Faible
I017652;CMD065308;Retard;Moyenne
I017653;CMD028889;Détérioration;Moyenne
I017654;CMD083633;Détérioration;Moyenne
I017655;CMD031053;Détérioration;Élevée
I017656;CMD098397;Perte;Moyenne
I017657;CMD010032;Autre;Faible
I017658;CMD069178;Retard;Faible
I017659;CMD057766;Autre;Moyenne
I017660;CMD021138;Autre;Moyenne
I017661;CMD064524;Détérioration;Élevée
I017662;CMD064463;Retard;Moyenne
I017663;CMD072372;Autre;Faible
I017664;CMD043009;Retard;Moyenne
I017665;CMD069135;Autre;Moyenne
I017666;CMD050684;Retard;Élevée
I017667;CMD065215;Détérioration;Faible
I017668;CMD078949;Autre;Élevée
I017669;CMD092667;Retard;Élevée
I017670;CMD057385;Perte;Moyenne
I017671;CMD073750;Perte;Faible
I017672;CMD004786;Détérioration;Moyenne
I017673;CMD081628;Perte;Moyenne
I017674;CMD082796;Retard;Élevée
I017675;CMD091013;Retard;Faible
I017676;CMD090106;Retard;Moyenne
I017677;CMD088220;Retard;Faible
I017678;CMD083279;Perte;Élevée
I017679;CMD057622;Retard;Faible
I017680;CMD062277;Autre;Élevée
I017681;CMD058509;Autre;Faible
I017682;CMD038058;Détérioration;Moyenne
I017683;CMD065393;Détérioration;Élevée
I017684;CMD067253;Détérioration;Faible
I017685;CMD071827;Retard;Faible
I017686;CMD076111;Retard;Faible
I017687;CMD026281;Perte;Élevée
I017688;CMD060068;Autre;Moyenne
I017689;CMD031479;Retard;Moyenne
I017690;CMD068991;Retard;Élevée
I017691;CMD080861;Autre;Faible
I017692;CMD079632;Retard;Moyenne
I017693;CMD002694;Perte;Élevée
I017694;CMD057738;Retard;Faible
I017695;CMD004807;Perte;Faible
I017696;CMD094745;Détérioration;Moyenne
I017697;CMD062519;Retard;Faible
I017698;CMD043176;Détérioration;Moyenne
I017699;CMD017216;Retard;Élevée
I017700;CMD032272;Détérioration;Moyenne
I017701;CMD068762;Retard;Faible
I017702;CMD095901;Perte;Faible
I017703;CMD043739;Autre;Faible
I017704;CMD047809;Perte;Faible
I017705;CMD041026;Perte;Faible
I017706;CMD093673;Autre;Faible
I017707;CMD035973;Perte;Élevée
I017708;CMD011254;Retard;Faible
I017709;CMD043387;Autre;Faible
I017710;CMD051532;Autre;Moyenne
I017711;CMD096721;Retard;Faible
I017712;CMD036137;Autre;Moyenne
I017713;CMD016588;Autre;Élevée
I017714;CMD067583;Détérioration;Faible
I017715;CMD005020;Retard;Moyenne
I017716;CMD000427;Autre;Moyenne
I017717;CMD065402;Perte;Faible
I017718;CMD084461;Autre;Élevée
I017719;CMD014774;Détérioration;Faible
I017720;CMD048593;Perte;Faible
I017721;CMD036237;Détérioration;Élevée
I017722;CMD021995;Autre;Faible
I017723;CMD009467;Autre;Élevée
I017724;CMD062401;Retard;Élevée
I017725;CMD070293;Détérioration;Élevée
I017726;CMD079333;Détérioration;Moyenne
I017727;CMD057018;Autre;Faible
I017728;CMD043569;Autre;Faible
I017729;CMD040531;Retard;Moyenne
I017730;CMD039245;Perte;Moyenne
I017731;CMD017066;Retard;Moyenne
I017732;CMD083425;Retard;Moyenne
I017733;CMD075421;Détérioration;Moyenne
I017734;CMD087779;Retard;Moyenne
I017735;CMD082546;Perte;Moyenne
I017736;CMD030838;Retard;Faible
I017737;CMD027518;Retard;Élevée
I017738;CMD051143;Perte;Moyenne
I017739;CMD056806;Autre;Faible
I017740;CMD065255;Détérioration;Moyenne
I017741;CMD037455;Retard;Moyenne
I017742;CMD033385;Retard;Moyenne
I017743;CMD016261;Détérioration;Élevée
I017744;CMD035144;Détérioration;Moyenne
I017745;CMD093642;Détérioration;Moyenne
I017746;CMD026098;Perte;Faible
I017747;CMD020673;Retard;Faible
I017748;CMD011063;Retard;Moyenne
I017749;CMD018168;Perte;Élevée
I017750;CMD050342;Détérioration;Élevée
I017751;CMD022599;Détérioration;Moyenne
I017752;CMD037920;Autre;Moyenne
I017753;CMD084835;Perte;Moyenne
I017754;CMD012403;Détérioration;Moyenne
I017755;CMD094797;Autre;Moyenne
I017756;CMD022688;Retard;Élevée
I017757;CMD088990;Détérioration;Faible
I017758;CMD076700;Perte;Moyenne
I017759;CMD033343;Perte;Moyenne
I017760;CMD021730;Détérioration;Faible
I017761;CMD032547;Détérioration;Faible
I017762;CMD083619;Détérioration;Moyenne
I017763;CMD073034;Perte;Élevée
I017764;CMD008070;Retard;Moyenne
I017765;CMD029378;Détérioration;Moyenne
I017766;CMD092875;Retard;Élevée
I017767;CMD050859;Autre;Moyenne
I017768;CMD002114;Détérioration;Élevée
I017769;CMD049362;Autre;Faible
I017770;CMD057261;Perte;Élevée
I017771;CMD015555;Perte;Moyenne
I017772;CMD024633;Autre;Élevée
I017773;CMD042900;Perte;Faible
I017774;CMD006834;Retard;Moyenne
I017775;CMD014949;Détérioration;Moyenne
I017776;CMD026457;Retard;Faible
I017777;CMD098745;Autre;Élevée
I017778;CMD019939;Perte;Élevée
I017779;CMD093946;Retard;Élevée
I017780;CMD007873;Autre;Élevée
I017781;CMD055831;Retard;Moyenne
I017782;CMD062626;Détérioration;Élevée
I017783;CMD086932;Retard;Faible
I017784;CMD057884;Détérioration;Moyenne
I017785;CMD010770;Autre;Élevée
I017786;CMD050141;Détérioration;Moyenne
I017787;CMD040290;Autre;Faible
I017788;CMD037008;Perte;Moyenne
I017789;CMD080576;Détérioration;Moyenne
I017790;CMD045494;Retard;Élevée
I017791;CMD079497;Détérioration;Faible
I017792;CMD079783;Perte;Moyenne
I017793;CMD009543;Détérioration;Moyenne
I017794;CMD069680;Retard;Faible
I017795;CMD064921;Perte;Moyenne
I017796;CMD030843;Autre;Faible
I017797;CMD076734;Perte;Élevée
I017798;CMD032650;Perte;Élevée
I017799;CMD024697;Retard;Moyenne
I017800;CMD064246;Retard;Élevée
I017801;CMD027835;Retard;Faible
I017802;CMD000508;Autre;Élevée
I017803;CMD033726;Retard;Moyenne
I017804;CMD004028;Détérioration;Faible
I017805;CMD003421;Retard;Faible
I017806;CMD035073;Détérioration;Moyenne
I017807;CMD011534;Retard;Faible
I017808;CMD031443;Détérioration;Élevée
I017809;CMD051975;Retard;Faible
I017810;CMD099988;Détérioration;Moyenne
I017811;CMD041556;Retard;Élevée
I017812;CMD011493;Perte;Moyenne
I017813;CMD068438;Retard;Faible
I017814;CMD070128;Autre;Faible
I017815;CMD009828;Détérioration;Faible
I017816;CMD053586;Perte;Faible
I017817;CMD053093;Perte;Moyenne
I017818;CMD066164;Détérioration;Moyenne
I017819;CMD071736;Détérioration;Faible
I017820;CMD013470;Détérioration;Faible
I017821;CMD024829;Perte;Élevée
I017822;CMD033701;Perte;Faible
I017823;CMD036449;Autre;Élevée
I017824;CMD007144;Retard;Élevée
I017825;CMD014757;Autre;Faible
I017826;CMD050369;Détérioration;Moyenne
I017827;CMD076433;Retard;Moyenne
I017828;CMD076038;Détérioration;Faible
I017829;CMD085677;Perte;Moyenne
I017830;CMD047693;Détérioration;Faible
I017831;CMD074305;Perte;Moyenne
I017832;CMD076339;Autre;Moyenne
I017833;CMD095923;Perte;Élevée
I017834;CMD064372;Retard;Faible
I017835;CMD032762;Perte;Élevée
I017836;CMD047385;Détérioration;Élevée
I017837;CMD016855;Autre;Faible
I017838;CMD013041;Détérioration;Faible
I017839;CMD073727;Retard;Élevée
I017840;CMD028232;Perte;Élevée
I017841;CMD001850;Perte;Faible
I017842;CMD084624;Autre;Moyenne
I017843;CMD019693;Détérioration;Moyenne
I017844;CMD074465;Détérioration;Élevée
I017845;CMD041388;Retard;Faible
I017846;CMD028044;Autre;Élevée
I017847;CMD094713;Détérioration;Élevée
I017848;CMD064302;Autre;Moyenne
I017849;CMD016198;Perte;Moyenne
I017850;CMD033558;Perte;Moyenne
I017851;CMD017697;Perte;Élevée
I017852;CMD094334;Perte;Faible
I017853;CMD060735;Autre;Élevée
I017854;CMD011936;Perte;Faible
I017855;CMD089174;Détérioration;Moyenne
I017856;CMD048182;Détérioration;Moyenne
I017857;CMD029358;Détérioration;Moyenne
I017858;CMD017682;Perte;Élevée
I017859;CMD016911;Autre;Faible
I017860;CMD065215;Retard;Faible
I017861;CMD080238;Retard;Élevée
I017862;CMD060594;Autre;Faible
I017863;CMD077450;Retard;Faible
I017864;CMD084879;Perte;Moyenne
I017865;CMD043483;Perte;Élevée
I017866;CMD054587;Détérioration;Moyenne
I017867;CMD042710;Perte;Élevée
I017868;CMD065594;Autre;Moyenne
I017869;CMD023037;Perte;Moyenne
I017870;CMD089055;Autre;Faible
I017871;CMD052990;Autre;Faible
I017872;CMD009454;Détérioration;Faible
I017873;CMD052875;Perte;Élevée
I017874;CMD086676;Perte;Faible
I017875;CMD018573;Détérioration;Moyenne
I017876;CMD041205;Autre;Élevée
I017877;CMD034616;Autre;Faible
I017878;CMD021430;Retard;Faible
I017879;CMD009800;Perte;Faible
I017880;CMD070352;Perte;Faible
I017881;CMD095550;Détérioration;Moyenne
I017882;CMD017444;Retard;Faible
I017883;CMD096484;Perte;Élevée
I017884;CMD094932;Perte;Moyenne
I017885;CMD055328;Détérioration;Faible
I017886;CMD019165;Perte;Moyenne
I017887;CMD092363;Détérioration;Élevée
I017888;CMD049062;Retard;Faible
I017889;CMD027734;Perte;Faible
I017890;CMD033980;Autre;Élevée
I017891;CMD000687;Perte;Élevée
I017892;CMD044193;Perte;Élevée
I017893;CMD069557;Perte;Faible
I017894;CMD011252;Retard;Faible
I017895;CMD032153;Perte;Faible
I017896;CMD009711;Retard;Élevée
I017897;CMD098692;Détérioration;Moyenne
I017898;CMD065383;Perte;Élevée
I017899;CMD067095;Retard;Élevée
I017900;CMD020264;Perte;Élevée
I017901;CMD010440;Perte;Élevée
I017902;CMD060726;Autre;Faible
I017903;CMD033727;Retard;Faible
I017904;CMD017275;Retard;Faible
I017905;CMD093778;Autre;Moyenne
I017906;CMD039307;Retard;Élevée
I017907;CMD078136;Perte;Moyenne
I017908;CMD064739;Perte;Moyenne
I017909;CMD065338;Autre;Moyenne
I017910;CMD052582;Retard;Faible
I017911;CMD019723;Détérioration;Faible
I017912;CMD083634;Détérioration;Élevée
I017913;CMD082752;Autre;Élevée
I017914;CMD038069;Perte;Faible
I017915;CMD006723;Autre;Élevée
I017916;CMD034271;Perte;Élevée
I017917;CMD033429;Perte;Élevée
I017918;CMD062757;Autre;Moyenne
I017919;CMD067775;Retard;Élevée
I017920;CMD001265;Autre;Faible
I017921;CMD056188;Retard;Moyenne
I017922;CMD077438;Perte;Moyenne
I017923;CMD079471;Détérioration;Élevée
I017924;CMD052926;Détérioration;Moyenne
I017925;CMD068771;Autre;Moyenne
I017926;CMD021929;Retard;Moyenne
I017927;CMD031359;Perte;Élevée
I017928;CMD035459;Perte;Élevée
I017929;CMD007431;Perte;Moyenne
I017930;CMD034507;Retard;Élevée
I017931;CMD027727;Autre;Moyenne
I017932;CMD035311;Perte;Faible
I017933;CMD094701;Retard;Moyenne
I017934;CMD066598;Autre;Moyenne
I017935;CMD002610;Détérioration;Faible
I017936;CMD077985;Perte;Moyenne
I017937;CMD076372;Perte;Élevée
I017938;CMD052406;Perte;Moyenne
I017939;CMD018120;Retard;Élevée
I017940;CMD006109;Autre;Faible
I017941;CMD058468;Retard;Faible
I017942;CMD059850;Retard;Faible
I017943;CMD047221;Retard;Élevée
I017944;CMD065222;Retard;Élevée
I017945;CMD084733;Perte;Faible
I017946;CMD058515;Détérioration;Moyenne
I017947;CMD039732;Retard;Élevée
I017948;CMD048839;Détérioration;Élevée
I017949;CMD016552;Retard;Moyenne
I017950;CMD030276;Retard;Moyenne
I017951;CMD012137;Détérioration;Moyenne
I017952;CMD014815;Perte;Faible
I017953;CMD043942;Autre;Élevée
I017954;CMD066140;Perte;Moyenne
I017955;CMD072748;Détérioration;Élevée
I017956;CMD044510;Détérioration;Faible
I017957;CMD072429;Autre;Élevée
